cell,Irr,Richness,Landuse
1.93753e-319,0.007,2,ForestDryPoor
1.9376e-319,0.007,2,ForestDryPoor
1.93763e-319,0.007,2,ForestDryPoor
1.9377e-319,0.007,2,ForestDryPoor
1.93773e-319,0.007,2,ForestDryPoor
1.93777e-319,0.008333333333333333,3,ForestDryPoor
1.9378e-319,0.008333333333333333,3,ForestDryPoor
1.93787e-319,0.008333333333333333,3,ForestDryPoor
1.9379e-319,0.005,5,ForestDryPoor
1.93797e-319,0.00625,4,ForestDryPoor
1.938e-319,0.00625,4,ForestDryPoor
1.93807e-319,0.0036666666666666666,3,ForestDryPoor
1.9381e-319,0.0036666666666666666,3,ForestDryPoor
1.93817e-319,0.0036666666666666666,3,ForestDryPoor
1.9382e-319,0.0036666666666666666,3,ForestDryPoor
1.93827e-319,0.0036666666666666666,3,ForestDryPoor
1.9383e-319,0.0036666666666666666,3,ForestDryPoor
1.93837e-319,0.0036666666666666666,3,ForestDryPoor
1.9384e-319,0.0036666666666666666,3,ForestDryPoor
1.93847e-319,0.0036666666666666666,3,ForestDryPoor
1.9385e-319,0.00575,4,ForestDryPoor
1.93857e-319,0.00575,4,ForestDryPoor
1.9386e-319,0.00575,4,ForestDryPoor
1.93866e-319,0.0132,5,ForestDryPoor
1.9387e-319,0.0132,5,ForestDryPoor
1.93876e-319,0.0132,5,ForestDryPoor
1.9388e-319,0.0132,5,ForestDryPoor
1.93886e-319,0.011499999999999998,6,ForestDryPoor
1.9389e-319,0.011499999999999998,6,ForestDryPoor
1.93896e-319,0.009857142857142856,7,ForestDryPoor
1.939e-319,0.009857142857142856,7,ForestDryPoor
1.93906e-319,0.009857142857142856,7,ForestDryPoor
1.9391e-319,0.009857142857142856,7,ForestDryPoor
1.93916e-319,0.009857142857142856,7,ForestDryPoor
1.9392e-319,0.009857142857142856,7,ForestDryPoor
1.93926e-319,0.009857142857142856,7,ForestDryPoor
1.96436e-319,0.007,2,ForestDryPoor
1.9644e-319,0.007,2,ForestDryPoor
1.96445e-319,0.007,2,ForestDryPoor
1.9645e-319,0.007,2,ForestDryPoor
1.96455e-319,0.007,2,ForestDryPoor
1.9646e-319,0.007,2,ForestDryPoor
1.96465e-319,0.007,2,ForestDryPoor
1.9647e-319,0.007,2,ForestDryPoor
1.96475e-319,0.007,2,ForestDryPoor
1.9648e-319,0.007,2,ForestDryPoor
1.96485e-319,0.007,2,ForestDryPoor
1.9649e-319,0.007,2,ForestDryPoor
1.96495e-319,0.007,2,ForestDryPoor
1.965e-319,0.007,2,ForestDryPoor
1.96505e-319,0.007,2,ForestDryPoor
1.9651e-319,0.007,2,ForestDryPoor
1.96515e-319,0.007,2,ForestDryPoor
1.9652e-319,0.007,2,ForestDryPoor
1.96524e-319,0.007,2,ForestDryPoor
1.9653e-319,0.007,2,ForestDryPoor
1.96534e-319,0.007,2,ForestDryPoor
1.9654e-319,0.007,2,ForestDryPoor
1.96544e-319,0.007,2,ForestDryPoor
1.9655e-319,0.007,2,ForestDryPoor
1.96554e-319,0.007,2,ForestDryPoor
1.9656e-319,0.007,2,ForestDryPoor
1.96564e-319,0.007,2,ForestDryPoor
1.9657e-319,0.007,2,ForestDryPoor
1.96574e-319,0.007,2,ForestDryPoor
1.9658e-319,0.007,2,ForestDryPoor
1.96584e-319,0.004666666666666667,3,ForestDryPoor
1.9659e-319,0.004666666666666667,3,ForestDryPoor
1.96692e-319,0.004666666666666667,3,ForestDryPoor
1.96697e-319,0.004666666666666667,3,ForestDryPoor
1.967e-319,0.004666666666666667,3,ForestDryPoor
1.96707e-319,0.007,2,ForestDryPoor
1.9671e-319,0.007,2,ForestDryPoor
1.96717e-319,0.007,2,ForestDryPoor
1.9672e-319,0.007,2,ForestDryPoor
1.96727e-319,0.007,2,ForestDryPoor
1.9673e-319,0.008333333333333333,3,ForestDryPoor
1.96737e-319,0.008333333333333333,3,ForestDryPoor
1.9674e-319,0.008333333333333333,3,ForestDryPoor
1.96747e-319,0.005,5,ForestDryPoor
1.9675e-319,0.005,5,ForestDryPoor
1.96757e-319,0.005,5,ForestDryPoor
1.9676e-319,0.00625,4,ForestDryPoor
1.96767e-319,0.00625,4,ForestDryPoor
1.9677e-319,0.0036666666666666666,3,ForestDryPoor
1.96776e-319,0.0036666666666666666,3,ForestDryPoor
1.9678e-319,0.0036666666666666666,3,ForestDryPoor
1.96786e-319,0.0036666666666666666,3,ForestDryPoor
1.9679e-319,0.0036666666666666666,3,ForestDryPoor
1.96796e-319,0.00575,4,ForestDryPoor
1.968e-319,0.00575,4,ForestDryPoor
1.96806e-319,0.00575,4,ForestDryPoor
1.9681e-319,0.00575,4,ForestDryPoor
1.96816e-319,0.00575,4,ForestDryPoor
1.9682e-319,0.0132,5,ForestDryPoor
1.96826e-319,0.0132,5,ForestDryPoor
1.9683e-319,0.0132,5,ForestDryPoor
1.96836e-319,0.009857142857142856,7,ForestDryPoor
1.9684e-319,0.009857142857142856,7,ForestDryPoor
1.96846e-319,0.009857142857142856,7,ForestDryPoor
1.9685e-319,0.009857142857142856,7,ForestDryPoor
1.96856e-319,0.009857142857142856,7,ForestDryPoor
1.9686e-319,0.009857142857142856,7,ForestDryPoor
1.96865e-319,0.009857142857142856,7,ForestDryPoor
1.9687e-319,0.009857142857142856,7,ForestDryPoor
1.96875e-319,0.009857142857142856,7,ForestDryPoor
1.9688e-319,0.009857142857142856,7,ForestDryPoor
1.96885e-319,0.009857142857142856,7,ForestDryPoor
1.99385e-319,0.014,1,ForestDryPoor
1.9939e-319,0.007,2,ForestDryPoor
1.99395e-319,0.007,2,ForestDryPoor
1.994e-319,0.007,2,ForestDryPoor
1.99405e-319,0.007,2,ForestDryPoor
1.9941e-319,0.007,2,ForestDryPoor
1.99415e-319,0.007,2,ForestDryPoor
1.9942e-319,0.007,2,ForestDryPoor
1.99425e-319,0.007,2,ForestDryPoor
1.9943e-319,0.007,2,ForestDryPoor
1.99435e-319,0.007,2,ForestDryPoor
1.9944e-319,0.007,2,ForestDryPoor
1.99444e-319,0.007,2,ForestDryPoor
1.9945e-319,0.007,2,ForestDryPoor
1.99454e-319,0.007,2,ForestDryPoor
1.9946e-319,0.007,2,ForestDryPoor
1.99464e-319,0.007,2,ForestDryPoor
1.9947e-319,0.007,2,ForestDryPoor
1.99474e-319,0.007,2,ForestDryPoor
1.9948e-319,0.007,2,ForestDryPoor
1.99484e-319,0.007,2,ForestDryPoor
1.9949e-319,0.007,2,ForestDryPoor
1.99494e-319,0.007,2,ForestDryPoor
1.995e-319,0.007,2,ForestDryPoor
1.99504e-319,0.007,2,ForestDryPoor
1.9951e-319,0.007,2,ForestDryPoor
1.99514e-319,0.007,2,ForestDryPoor
1.9952e-319,0.007,2,ForestDryPoor
1.99523e-319,0.004666666666666667,3,ForestDryPoor
1.9953e-319,0.004666666666666667,3,ForestDryPoor
1.99533e-319,0.004666666666666667,3,ForestDryPoor
1.9954e-319,0.004666666666666667,3,ForestDryPoor
1.99543e-319,0.004666666666666667,3,ForestDryPoor
1.9955e-319,0.004666666666666667,3,ForestDryPoor
1.9965e-319,0.004666666666666667,3,ForestDryPoor
1.99657e-319,0.004666666666666667,3,ForestDryPoor
1.9966e-319,0.004666666666666667,3,ForestDryPoor
1.99667e-319,0.004666666666666667,3,ForestDryPoor
1.9967e-319,0.004666666666666667,3,ForestDryPoor
1.99677e-319,0.004666666666666667,3,ForestDryPoor
1.9968e-319,0.007,2,ForestDryPoor
1.99687e-319,0.008333333333333333,3,ForestDryPoor
1.9969e-319,0.008333333333333333,3,ForestDryPoor
1.99696e-319,0.008333333333333333,3,ForestDryPoor
1.997e-319,0.005,5,ForestDryPoor
1.99706e-319,0.005,5,ForestDryPoor
1.9971e-319,0.005,5,ForestDryPoor
1.99716e-319,0.005,5,ForestDryPoor
1.9972e-319,0.005,5,ForestDryPoor
1.99726e-319,0.00625,4,ForestDryPoor
1.9973e-319,0.00625,4,ForestDryPoor
1.99736e-319,0.0036666666666666666,3,ForestDryPoor
1.9974e-319,0.0036666666666666666,3,ForestDryPoor
1.99746e-319,0.00575,4,ForestDryPoor
1.9975e-319,0.00575,4,ForestDryPoor
1.99756e-319,0.00575,4,ForestDryPoor
1.9976e-319,0.00575,4,ForestDryPoor
1.99766e-319,0.00575,4,ForestDryPoor
1.9977e-319,0.0132,5,ForestDryPoor
1.99775e-319,0.011000000000000001,6,ForestDryPoor
1.9978e-319,0.011000000000000001,6,ForestDryPoor
1.99785e-319,0.011000000000000001,6,ForestDryPoor
1.9979e-319,0.009857142857142856,7,ForestDryPoor
1.99795e-319,0.009857142857142856,7,ForestDryPoor
1.998e-319,0.009857142857142856,7,ForestDryPoor
1.99805e-319,0.009857142857142856,7,ForestDryPoor
1.9981e-319,0.009857142857142856,7,ForestDryPoor
1.99815e-319,0.009857142857142856,7,ForestDryPoor
1.9982e-319,0.009857142857142856,7,ForestDryPoor
1.99825e-319,0.009857142857142856,7,ForestDryPoor
1.9983e-319,0.009857142857142856,7,ForestDryPoor
1.99835e-319,0.009857142857142856,7,ForestDryPoor
1.9984e-319,0.009857142857142856,7,ForestDryPoor
1.99845e-319,0.009857142857142856,7,ForestDryPoor
2.02345e-319,0.007,2,ForestDryPoor
2.0235e-319,0.007,2,ForestDryPoor
2.02354e-319,0.007,2,ForestDryPoor
2.0236e-319,0.007,2,ForestDryPoor
2.02364e-319,0.007,2,ForestDryPoor
2.0237e-319,0.007,2,ForestDryPoor
2.02374e-319,0.007,2,ForestDryPoor
2.0238e-319,0.007,2,ForestDryPoor
2.02384e-319,0.007,2,ForestDryPoor
2.0239e-319,0.007,2,ForestDryPoor
2.02394e-319,0.007,2,ForestDryPoor
2.024e-319,0.007,2,ForestDryPoor
2.02404e-319,0.007,2,ForestDryPoor
2.0241e-319,0.007,2,ForestDryPoor
2.02414e-319,0.007,2,ForestDryPoor
2.0242e-319,0.007,2,ForestDryPoor
2.02424e-319,0.007,2,ForestDryPoor
2.0243e-319,0.007,2,ForestDryPoor
2.02434e-319,0.007,2,ForestDryPoor
2.0244e-319,0.007,2,ForestDryPoor
2.02443e-319,0.007,2,ForestDryPoor
2.0245e-319,0.007,2,ForestDryPoor
2.02453e-319,0.007,2,ForestDryPoor
2.0246e-319,0.007,2,ForestDryPoor
2.02463e-319,0.007,2,ForestDryPoor
2.0247e-319,0.007,2,ForestDryPoor
2.02473e-319,0.004666666666666667,3,ForestDryPoor
2.0248e-319,0.004666666666666667,3,ForestDryPoor
2.02483e-319,0.004666666666666667,3,ForestDryPoor
2.0249e-319,0.004666666666666667,3,ForestDryPoor
2.02493e-319,0.004666666666666667,3,ForestDryPoor
2.025e-319,0.004666666666666667,3,ForestDryPoor
2.02503e-319,0.004666666666666667,3,ForestDryPoor
2.0251e-319,0.004666666666666667,3,ForestDryPoor
2.0261e-319,0.004666666666666667,3,ForestDryPoor
2.02616e-319,0.004666666666666667,3,ForestDryPoor
2.0262e-319,0.004666666666666667,3,ForestDryPoor
2.02626e-319,0.004666666666666667,3,ForestDryPoor
2.0263e-319,0.004666666666666667,3,ForestDryPoor
2.02636e-319,0.004666666666666667,3,ForestDryPoor
2.0264e-319,0.00625,4,ForestDryPoor
2.02646e-319,0.00625,4,ForestDryPoor
2.0265e-319,0.00625,4,ForestDryPoor
2.02656e-319,0.005,5,ForestDryPoor
2.0266e-319,0.005,5,ForestDryPoor
2.02666e-319,0.005,5,ForestDryPoor
2.0267e-319,0.005,5,ForestDryPoor
2.02676e-319,0.005,5,ForestDryPoor
2.0268e-319,0.005,5,ForestDryPoor
2.02685e-319,0.005,5,ForestDryPoor
2.0269e-319,0.00625,4,ForestDryPoor
2.02695e-319,0.0073999999999999995,5,ForestDryPoor
2.027e-319,0.00575,4,ForestDryPoor
2.02705e-319,0.00575,4,ForestDryPoor
2.0271e-319,0.00575,4,ForestDryPoor
2.02715e-319,0.00575,4,ForestDryPoor
2.0272e-319,0.0132,5,ForestDryPoor
2.02725e-319,0.011000000000000001,6,ForestDryPoor
2.0273e-319,0.011000000000000001,6,ForestDryPoor
2.02735e-319,0.011000000000000001,6,ForestDryPoor
2.0274e-319,0.011000000000000001,6,ForestDryPoor
2.02745e-319,0.009857142857142856,7,ForestDryPoor
2.0275e-319,0.009857142857142856,7,ForestDryPoor
2.02755e-319,0.009857142857142856,7,ForestDryPoor
2.0276e-319,0.009857142857142856,7,ForestDryPoor
2.02765e-319,0.009857142857142856,7,ForestDryPoor
2.0277e-319,0.009857142857142856,7,ForestDryPoor
2.02774e-319,0.009857142857142856,7,ForestDryPoor
2.0278e-319,0.009857142857142856,7,ForestDryPoor
2.02784e-319,0.009857142857142856,7,ForestDryPoor
2.0279e-319,0.009857142857142856,7,ForestDryPoor
2.02794e-319,0.009857142857142856,7,ForestDryPoor
2.028e-319,0.009857142857142856,7,ForestDryPoor
2.02804e-319,0.009857142857142856,7,ForestDryPoor
2.053e-319,0.007,2,ForestDryPoor
2.05304e-319,0.007,2,ForestDryPoor
2.0531e-319,0.007,2,ForestDryPoor
2.05314e-319,0.007,2,ForestDryPoor
2.0532e-319,0.007,2,ForestDryPoor
2.05324e-319,0.007,2,ForestDryPoor
2.0533e-319,0.007,2,ForestDryPoor
2.05334e-319,0.007,2,ForestDryPoor
2.0534e-319,0.007,2,ForestDryPoor
2.05344e-319,0.007,2,ForestDryPoor
2.0535e-319,0.007,2,ForestDryPoor
2.05353e-319,0.007,2,ForestDryPoor
2.0536e-319,0.007,2,ForestDryPoor
2.05363e-319,0.007,2,ForestDryPoor
2.0537e-319,0.007,2,ForestDryPoor
2.05373e-319,0.007,2,ForestDryPoor
2.0538e-319,0.007,2,ForestDryPoor
2.05383e-319,0.007,2,ForestDryPoor
2.0539e-319,0.007,2,ForestDryPoor
2.05393e-319,0.007,2,ForestDryPoor
2.054e-319,0.007,2,ForestDryPoor
2.05403e-319,0.007,2,ForestDryPoor
2.0541e-319,0.007,2,ForestDryPoor
2.05413e-319,0.007,2,ForestDryPoor
2.0542e-319,0.004666666666666667,3,ForestDryPoor
2.05423e-319,0.004666666666666667,3,ForestDryPoor
2.0543e-319,0.004666666666666667,3,ForestDryPoor
2.05432e-319,0.004666666666666667,3,ForestDryPoor
2.05437e-319,0.004666666666666667,3,ForestDryPoor
2.0544e-319,0.004666666666666667,3,ForestDryPoor
2.05447e-319,0.004666666666666667,3,ForestDryPoor
2.0545e-319,0.004666666666666667,3,ForestDryPoor
2.05457e-319,0.004666666666666667,3,ForestDryPoor
2.0546e-319,0.004666666666666667,3,ForestDryPoor
2.05467e-319,0.004666666666666667,3,ForestDryPoor
2.0557e-319,0.004666666666666667,3,ForestDryPoor
2.05576e-319,0.004666666666666667,3,ForestDryPoor
2.0558e-319,0.004666666666666667,3,ForestDryPoor
2.05586e-319,0.004666666666666667,3,ForestDryPoor
2.0559e-319,0.004666666666666667,3,ForestDryPoor
2.05596e-319,0.00625,4,ForestDryPoor
2.056e-319,0.00625,4,ForestDryPoor
2.05605e-319,0.00625,4,ForestDryPoor
2.0561e-319,0.00625,4,ForestDryPoor
2.05615e-319,0.004166666666666667,6,ForestDryPoor
2.0562e-319,0.004166666666666667,6,ForestDryPoor
2.05625e-319,0.005,5,ForestDryPoor
2.0563e-319,0.005,5,ForestDryPoor
2.05635e-319,0.005,5,ForestDryPoor
2.0564e-319,0.005,5,ForestDryPoor
2.05645e-319,0.005,5,ForestDryPoor
2.0565e-319,0.006166666666666667,6,ForestDryPoor
2.05655e-319,0.0073999999999999995,5,ForestDryPoor
2.0566e-319,0.0073999999999999995,5,ForestDryPoor
2.05665e-319,0.00575,4,ForestDryPoor
2.0567e-319,0.00575,4,ForestDryPoor
2.05675e-319,0.011000000000000001,6,ForestDryPoor
2.0568e-319,0.011000000000000001,6,ForestDryPoor
2.05684e-319,0.011000000000000001,6,ForestDryPoor
2.0569e-319,0.011000000000000001,6,ForestDryPoor
2.05694e-319,0.009857142857142856,7,ForestDryPoor
2.057e-319,0.009857142857142856,7,ForestDryPoor
2.05704e-319,0.009857142857142856,7,ForestDryPoor
2.0571e-319,0.009857142857142856,7,ForestDryPoor
2.05714e-319,0.009857142857142856,7,ForestDryPoor
2.0572e-319,0.009857142857142856,7,ForestDryPoor
2.05724e-319,0.009857142857142856,7,ForestDryPoor
2.0573e-319,0.009857142857142856,7,ForestDryPoor
2.05734e-319,0.009857142857142856,7,ForestDryPoor
2.0574e-319,0.009857142857142856,7,ForestDryPoor
2.05744e-319,0.009857142857142856,7,ForestDryPoor
2.0575e-319,0.009857142857142856,7,ForestDryPoor
2.05754e-319,0.009857142857142856,7,ForestDryPoor
2.0576e-319,0.009857142857142856,7,ForestDryPoor
2.05764e-319,0.009857142857142856,7,ForestDryPoor
2.08254e-319,0.007,2,ForestDryPoor
2.0826e-319,0.007,2,ForestDryPoor
2.08263e-319,0.007,2,ForestDryPoor
2.0827e-319,0.007,2,ForestDryPoor
2.08273e-319,0.007,2,ForestDryPoor
2.0828e-319,0.007,2,ForestDryPoor
2.08283e-319,0.007,2,ForestDryPoor
2.0829e-319,0.007,2,ForestDryPoor
2.08293e-319,0.007,2,ForestDryPoor
2.083e-319,0.007,2,ForestDryPoor
2.08303e-319,0.007,2,ForestDryPoor
2.0831e-319,0.007,2,ForestDryPoor
2.08313e-319,0.007,2,ForestDryPoor
2.0832e-319,0.007,2,ForestDryPoor
2.08323e-319,0.007,2,ForestDryPoor
2.0833e-319,0.007,2,ForestDryPoor
2.08333e-319,0.007,2,ForestDryPoor
2.0834e-319,0.007,2,ForestDryPoor
2.08343e-319,0.007,2,ForestDryPoor
2.08347e-319,0.007,2,ForestDryPoor
2.0835e-319,0.007,2,ForestDryPoor
2.08357e-319,0.007,2,ForestDryPoor
2.0836e-319,0.007,2,ForestDryPoor
2.08367e-319,0.004666666666666667,3,ForestDryPoor
2.0837e-319,0.004666666666666667,3,ForestDryPoor
2.08377e-319,0.004666666666666667,3,ForestDryPoor
2.0838e-319,0.004666666666666667,3,ForestDryPoor
2.08387e-319,0.004666666666666667,3,ForestDryPoor
2.0839e-319,0.004666666666666667,3,ForestDryPoor
2.08397e-319,0.004666666666666667,3,ForestDryPoor
2.084e-319,0.004666666666666667,3,ForestDryPoor
2.08407e-319,0.004666666666666667,3,ForestDryPoor
2.0841e-319,0.004666666666666667,3,ForestDryPoor
2.08417e-319,0.004666666666666667,3,ForestDryPoor
2.0842e-319,0.004666666666666667,3,ForestDryPoor
2.08427e-319,0.004666666666666667,3,ForestDryPoor
2.0853e-319,0.004666666666666667,3,ForestDryPoor
2.08535e-319,0.004666666666666667,3,ForestDryPoor
2.0854e-319,0.004666666666666667,3,ForestDryPoor
2.08545e-319,0.004666666666666667,3,ForestDryPoor
2.0855e-319,0.00625,4,ForestDryPoor
2.08555e-319,0.00625,4,ForestDryPoor
2.0856e-319,0.00625,4,ForestDryPoor
2.08565e-319,0.00625,4,ForestDryPoor
2.0857e-319,0.004166666666666667,6,ForestDryPoor
2.08575e-319,0.004166666666666667,6,ForestDryPoor
2.0858e-319,0.004166666666666667,6,ForestDryPoor
2.08585e-319,0.004166666666666667,6,ForestDryPoor
2.0859e-319,0.004166666666666667,6,ForestDryPoor
2.08595e-319,0.005,5,ForestDryPoor
2.086e-319,0.006166666666666667,6,ForestDryPoor
2.08604e-319,0.006166666666666667,6,ForestDryPoor
2.0861e-319,0.006166666666666667,6,ForestDryPoor
2.08614e-319,0.006166666666666667,6,ForestDryPoor
2.0862e-319,0.0073999999999999995,5,ForestDryPoor
2.08624e-319,0.006166666666666667,6,ForestDryPoor
2.0863e-319,0.011000000000000001,6,ForestDryPoor
2.08634e-319,0.011000000000000001,6,ForestDryPoor
2.0864e-319,0.011000000000000001,6,ForestDryPoor
2.08644e-319,0.011000000000000001,6,ForestDryPoor
2.0865e-319,0.009857142857142856,7,ForestDryPoor
2.08654e-319,0.009857142857142856,7,ForestDryPoor
2.0866e-319,0.009857142857142856,7,ForestDryPoor
2.08664e-319,0.009857142857142856,7,ForestDryPoor
2.0867e-319,0.009857142857142856,7,ForestDryPoor
2.08674e-319,0.009857142857142856,7,ForestDryPoor
2.0868e-319,0.009857142857142856,7,ForestDryPoor
2.08683e-319,0.009857142857142856,7,ForestDryPoor
2.0869e-319,0.009857142857142856,7,ForestDryPoor
2.08693e-319,0.009857142857142856,7,ForestDryPoor
2.087e-319,0.009857142857142856,7,ForestDryPoor
2.08703e-319,0.009857142857142856,7,ForestDryPoor
2.0871e-319,0.009857142857142856,7,ForestDryPoor
2.08713e-319,0.009857142857142856,7,ForestDryPoor
2.0872e-319,0.009857142857142856,7,ForestDryPoor
2.08723e-319,0.009857142857142856,7,ForestDryPoor
2.1121e-319,0.007,2,ForestDryPoor
2.11213e-319,0.007,2,ForestDryPoor
2.1122e-319,0.007,2,ForestDryPoor
2.11223e-319,0.007,2,ForestDryPoor
2.1123e-319,0.007,2,ForestDryPoor
2.11233e-319,0.007,2,ForestDryPoor
2.1124e-319,0.007,2,ForestDryPoor
2.11243e-319,0.007,2,ForestDryPoor
2.1125e-319,0.007,2,ForestDryPoor
2.11253e-319,0.007,2,ForestDryPoor
2.11258e-319,0.007,2,ForestDryPoor
2.1126e-319,0.007,2,ForestDryPoor
2.11267e-319,0.007,2,ForestDryPoor
2.1127e-319,0.007,2,ForestDryPoor
2.11277e-319,0.007,2,ForestDryPoor
2.1128e-319,0.007,2,ForestDryPoor
2.11287e-319,0.007,2,ForestDryPoor
2.1129e-319,0.007,2,ForestDryPoor
2.11297e-319,0.007,2,ForestDryPoor
2.113e-319,0.007,2,ForestDryPoor
2.11307e-319,0.007,2,ForestDryPoor
2.1131e-319,0.007,2,ForestDryPoor
2.11317e-319,0.007,2,ForestDryPoor
2.1132e-319,0.004666666666666667,3,ForestDryPoor
2.11327e-319,0.004666666666666667,3,ForestDryPoor
2.1133e-319,0.004666666666666667,3,ForestDryPoor
2.11337e-319,0.004666666666666667,3,ForestDryPoor
2.1134e-319,0.004666666666666667,3,ForestDryPoor
2.11346e-319,0.004666666666666667,3,ForestDryPoor
2.1135e-319,0.004666666666666667,3,ForestDryPoor
2.11356e-319,0.004666666666666667,3,ForestDryPoor
2.1136e-319,0.004666666666666667,3,ForestDryPoor
2.11366e-319,0.004666666666666667,3,ForestDryPoor
2.1137e-319,0.004666666666666667,3,ForestDryPoor
2.11376e-319,0.004666666666666667,3,ForestDryPoor
2.1138e-319,0.004666666666666667,3,ForestDryPoor
2.11386e-319,0.004666666666666667,3,ForestDryPoor
2.1149e-319,0.004666666666666667,3,ForestDryPoor
2.11495e-319,0.004666666666666667,3,ForestDryPoor
2.115e-319,0.004666666666666667,3,ForestDryPoor
2.11505e-319,0.004666666666666667,3,ForestDryPoor
2.1151e-319,0.00625,4,ForestDryPoor
2.11514e-319,0.00625,4,ForestDryPoor
2.1152e-319,0.00625,4,ForestDryPoor
2.11524e-319,0.004166666666666667,6,ForestDryPoor
2.1153e-319,0.004166666666666667,6,ForestDryPoor
2.11534e-319,0.004166666666666667,6,ForestDryPoor
2.1154e-319,0.004166666666666667,6,ForestDryPoor
2.11544e-319,0.004166666666666667,6,ForestDryPoor
2.1155e-319,0.004166666666666667,6,ForestDryPoor
2.11554e-319,0.005285714285714285,7,ForestDryPoor
2.1156e-319,0.005285714285714285,7,ForestDryPoor
2.11564e-319,0.006166666666666667,6,ForestDryPoor
2.1157e-319,0.006166666666666667,6,ForestDryPoor
2.11574e-319,0.005285714285714285,7,ForestDryPoor
2.1158e-319,0.005285714285714285,7,ForestDryPoor
2.11584e-319,0.011428571428571429,7,ForestDryPoor
2.1159e-319,0.011000000000000001,6,ForestDryPoor
2.11593e-319,0.011000000000000001,6,ForestDryPoor
2.116e-319,0.011000000000000001,6,ForestDryPoor
2.11603e-319,0.009857142857142856,7,ForestDryPoor
2.1161e-319,0.009857142857142856,7,ForestDryPoor
2.11613e-319,0.009857142857142856,7,ForestDryPoor
2.1162e-319,0.009857142857142856,7,ForestDryPoor
2.11623e-319,0.009857142857142856,7,ForestDryPoor
2.1163e-319,0.009857142857142856,7,ForestDryPoor
2.11633e-319,0.009857142857142856,7,ForestDryPoor
2.1164e-319,0.009857142857142856,7,ForestDryPoor
2.11643e-319,0.009857142857142856,7,ForestDryPoor
2.1165e-319,0.009857142857142856,7,ForestDryPoor
2.11653e-319,0.009857142857142856,7,ForestDryPoor
2.1166e-319,0.009857142857142856,7,ForestDryPoor
2.11663e-319,0.009857142857142856,7,ForestDryPoor
2.1167e-319,0.009857142857142856,7,ForestDryPoor
2.11673e-319,0.009857142857142856,7,ForestDryPoor
2.11677e-319,0.009857142857142856,7,ForestDryPoor
2.1168e-319,0.009857142857142856,7,ForestDryPoor
2.14163e-319,0.007,2,ForestDryPoor
2.1417e-319,0.007,2,ForestDryPoor
2.14173e-319,0.007,2,ForestDryPoor
2.14177e-319,0.007,2,ForestDryPoor
2.1418e-319,0.007,2,ForestDryPoor
2.14187e-319,0.007,2,ForestDryPoor
2.1419e-319,0.007,2,ForestDryPoor
2.14197e-319,0.007,2,ForestDryPoor
2.142e-319,0.007,2,ForestDryPoor
2.14207e-319,0.007,2,ForestDryPoor
2.1421e-319,0.007,2,ForestDryPoor
2.14217e-319,0.007,2,ForestDryPoor
2.1422e-319,0.007,2,ForestDryPoor
2.14227e-319,0.007,2,ForestDryPoor
2.1423e-319,0.007,2,ForestDryPoor
2.14237e-319,0.007,2,ForestDryPoor
2.1424e-319,0.007,2,ForestDryPoor
2.14247e-319,0.007,2,ForestDryPoor
2.1425e-319,0.007,2,ForestDryPoor
2.14257e-319,0.007,2,ForestDryPoor
2.1426e-319,0.007,2,ForestDryPoor
2.14266e-319,0.007,2,ForestDryPoor
2.1427e-319,0.004666666666666667,3,ForestDryPoor
2.14276e-319,0.004666666666666667,3,ForestDryPoor
2.1428e-319,0.004666666666666667,3,ForestDryPoor
2.14286e-319,0.004666666666666667,3,ForestDryPoor
2.1429e-319,0.004666666666666667,3,ForestDryPoor
2.14296e-319,0.004666666666666667,3,ForestDryPoor
2.143e-319,0.004666666666666667,3,ForestDryPoor
2.14306e-319,0.004666666666666667,3,ForestDryPoor
2.1431e-319,0.004666666666666667,3,ForestDryPoor
2.14316e-319,0.004666666666666667,3,ForestDryPoor
2.1432e-319,0.004666666666666667,3,ForestDryPoor
2.14326e-319,0.004666666666666667,3,ForestDryPoor
2.1433e-319,0.004666666666666667,3,ForestDryPoor
2.14336e-319,0.004666666666666667,3,ForestDryPoor
2.1434e-319,0.004666666666666667,3,ForestDryPoor
2.14345e-319,0.004666666666666667,3,ForestDryPoor
2.1445e-319,0.004666666666666667,3,ForestDryPoor
2.14454e-319,0.004666666666666667,3,ForestDryPoor
2.1446e-319,0.004666666666666667,3,ForestDryPoor
2.14464e-319,0.00625,4,ForestDryPoor
2.1447e-319,0.00625,4,ForestDryPoor
2.14474e-319,0.00625,4,ForestDryPoor
2.1448e-319,0.004166666666666667,6,ForestDryPoor
2.14484e-319,0.004166666666666667,6,ForestDryPoor
2.1449e-319,0.004166666666666667,6,ForestDryPoor
2.14494e-319,0.004166666666666667,6,ForestDryPoor
2.145e-319,0.004166666666666667,6,ForestDryPoor
2.14504e-319,0.005285714285714285,7,ForestDryPoor
